 # Pressure Initial   1.6052041603631845E+031
 # 
 #  Radius              Mass                  Rho                   Pressure 
  #-------------------------------------
  2.886000000000000E+06   2.388907257352163E+32   9.057880771842366E+11  -9.509488066260083E+29
  2.886500000000000E+06   2.389381260532749E+32   9.053998081398979E+11  -9.513861752591768E+29
  2.887000000000000E+06   2.389855224717532E+32   9.050117640529441E+11  -9.518232904873840E+29
  2.887500000000000E+06   2.390329149911659E+32   9.046239439914509E+11  -9.522601533603967E+29
  2.888000000000000E+06   2.390803036120481E+32   9.042363485746404E+11  -9.526967631806926E+29
  2.888500000000000E+06   2.391276883349289E+32   9.038489775168816E+11  -9.531331202700158E+29
  2.889000000000000E+06   2.391750691603241E+32   9.034618298881896E+11  -9.535692256759575E+29
  2.889500000000000E+06   2.392224460887228E+32   9.030749057913994E+11  -9.540050792826852E+29
  2.890000000000000E+06   2.392698191206822E+32   9.026882061018622E+11  -9.544406801041447E+29
  2.890500000000000E+06   2.393171882567327E+32   9.023017296329943E+11  -9.548760294769707E+29
  2.891000000000000E+06   2.393645534973848E+32   9.019154762298612E+11  -9.553111275757001E+29
  2.891500000000000E+06   2.394119148431765E+32   9.015294466377559E+11  -9.557459735607831E+29
  2.892000000000000E+06   2.394592722946394E+32   9.011436398009738E+11  -9.561805686214290E+29
  2.892500000000000E+06   2.395066258522919E+32   9.007580556933895E+11  -9.566149127870689E+29
  2.893000000000000E+06   2.395539755166528E+32   9.003726944170576E+11  -9.570490059427394E+29
  2.893500000000000E+06   2.396013212882346E+32   8.999875550473073E+11  -9.574828491300509E+29
  2.894000000000000E+06   2.396486631675500E+32   8.996026380716219E+11  -9.579164417998615E+29
  2.894500000000000E+06   2.396960011551326E+32   8.992179434636595E+11  -9.583497839818501E+29
  2.895000000000000E+06   2.397433352515160E+32   8.988334713249594E+11  -9.587828755616431E+29
  2.895500000000000E+06   2.397906654572211E+32   8.984492204767200E+11  -9.592157178670977E+29
  2.896000000000000E+06   2.398379917727821E+32   8.980651917892133E+11  -9.596483099179040E+29
  2.896500000000000E+06   2.398853141987140E+32   8.976813847242190E+11  -9.600806523203322E+29
  2.897000000000000E+06   2.399326327355857E+32   8.972977997667715E+11  -9.605127445280145E+29
  2.897500000000000E+06   2.399799473839327E+32   8.969144359958877E+11  -9.609445875784069E+29
  2.898000000000000E+06   2.400272581442573E+32   8.965312927476071E+11  -9.613761822194244E+29
  2.898500000000000E+06   2.400745650170758E+32   8.961483706347148E+11  -9.618075277607936E+29
  2.899000000000000E+06   2.401218680029248E+32   8.957656693761334E+11  -9.622386245191356E+29
  2.899500000000000E+06   2.401691671023481E+32   8.953831892007931E+11  -9.626694722365696E+29
  2.900000000000000E+06   2.402164623158697E+32   8.950009291909271E+11  -9.631000719469219E+29
  2.900500000000000E+06   2.402637536440208E+32   8.946188895758885E+11  -9.635304233918366E+29
  2.901000000000000E+06   2.403110410873394E+32   8.942370709658074E+11  -9.639605258840284E+29
  2.901500000000000E+06   2.403583246463640E+32   8.938554714271760E+11  -9.643903816015124E+29
  2.902000000000000E+06   2.404056043216135E+32   8.934740927144293E+11  -9.648199885679852E+29
  2.902500000000000E+06   2.404528801136202E+32   8.930929327691554E+11  -9.652493491021724E+29
  2.903000000000000E+06   2.405001520229036E+32   8.927119930900707E+11  -9.656784615158231E+29
  2.903500000000000E+06   2.405474200500306E+32   8.923312732702281E+11  -9.661073262673475E+29
  2.904000000000000E+06   2.405946841955214E+32   8.919507722695811E+11  -9.665359445283209E+29
  2.904500000000000E+06   2.406419444599164E+32   8.915704906969017E+11  -9.669643156129803E+29
  2.905000000000000E+06   2.406892008437502E+32   8.911904282731898E+11  -9.673924398356116E+29
  2.905500000000000E+06   2.407364533475640E+32   8.908105847198772E+11  -9.678203175100076E+29
  2.906000000000000E+06   2.407837019718995E+32   8.904309597588048E+11  -9.682479489495040E+29
  2.906500000000000E+06   2.408309467172653E+32   8.900515531121324E+11  -9.686753344670717E+29
  2.907000000000000E+06   2.408781875842106E+32   8.896723653866165E+11  -9.691024733792332E+29
  2.907500000000000E+06   2.409254245732646E+32   8.892933951677446E+11  -9.695293672793755E+29
  2.908000000000000E+06   2.409726576849505E+32   8.889146433147422E+11  -9.699560151996120E+29
  2.908500000000000E+06   2.410198869198049E+32   8.885361094238708E+11  -9.703824175947364E+29
  2.909000000000000E+06   2.410671122783718E+32   8.881577930921129E+11  -9.708085749187365E+29
  2.909500000000000E+06   2.411143337611886E+32   8.877796949246023E+11  -9.712344864899540E+29
  2.910000000000000E+06   2.411615513688066E+32   8.874018141404098E+11  -9.716601531880704E+29
  2.910500000000000E+06   2.412087651017437E+32   8.870241504632375E+11  -9.720855753243227E+29
  2.911000000000000E+06   2.412559749605454E+32   8.866467041201375E+11  -9.725107526429492E+29
  2.911500000000000E+06   2.413031809457571E+32   8.862694749604767E+11  -9.729356853136297E+29
  2.912000000000000E+06   2.413503830579113E+32   8.858924623314105E+11  -9.733603740717684E+29
  2.912500000000000E+06   2.413975812975410E+32   8.855156669618784E+11  -9.737848180962419E+29
  2.913000000000000E+06   2.414447756651861E+32   8.851390876975039E+11  -9.742090186874082E+29
  2.913500000000000E+06   2.414919661614002E+32   8.847627253920750E+11  -9.746329748835148E+29
  2.914000000000000E+06   2.415391527867239E+32   8.843865790178905E+11  -9.750566878422141E+29
  2.914500000000000E+06   2.415863355416916E+32   8.840106490519100E+11  -9.754801570262424E+29
  2.915000000000000E+06   2.416335144268444E+32   8.836349349686693E+11  -9.759033830275057E+29
  2.915500000000000E+06   2.416806894427174E+32   8.832594367439357E+11  -9.763263658733092E+29
  2.916000000000000E+06   2.417278605898591E+32   8.828841538533618E+11  -9.767491061542977E+29
  2.916500000000000E+06   2.417750278687854E+32   8.825090863981051E+11  -9.771716037565258E+29
  2.917000000000000E+06   2.418221912800587E+32   8.821342349784082E+11  -9.775938580038476E+29
  2.917500000000000E+06   2.418693508242356E+32   8.817595988202969E+11  -9.780158697681084E+29
  2.918000000000000E+06   2.419165065018593E+32   8.813851777748574E+11  -9.784376392170604E+29
  2.918500000000000E+06   2.419636583134735E+32   8.810109715686561E+11  -9.788591666587071E+29
  2.919000000000000E+06   2.420108062596223E+32   8.806369806760588E+11  -9.792804515586986E+29
  2.919500000000000E+06   2.420579503408500E+32   8.802632037026960E+11  -9.797014954877352E+29
  2.920000000000000E+06   2.421050905577079E+32   8.798896419945035E+11  -9.801222969296709E+29
  2.920500000000000E+06   2.421522269107412E+32   8.795162942826980E+11  -9.805428573137412E+29
  2.921000000000000E+06   2.421993594004684E+32   8.791431602953510E+11  -9.809631769462628E+29
  2.921500000000000E+06   2.422464880274353E+32   8.787702403820541E+11  -9.813832554334343E+29
  2.922000000000000E+06   2.422936127921947E+32   8.783975350155336E+11  -9.818030922427500E+29
  2.922500000000000E+06   2.423407336953195E+32   8.780250436747223E+11  -9.822226879611664E+29
  2.923000000000000E+06   2.423878507373498E+32   8.776527657154388E+11  -9.826420433143349E+29
  2.923500000000000E+06   2.424349639188326E+32   8.772807009904740E+11  -9.830611584680714E+29
  2.924000000000000E+06   2.424820732402820E+32   8.769088487333682E+11  -9.834800342857675E+29
  2.924500000000000E+06   2.425291787022324E+32   8.765372102835638E+11  -9.838986692585893E+29
  2.925000000000000E+06   2.425762803052652E+32   8.761657852453694E+11  -9.843170638322735E+29
  2.925500000000000E+06   2.426233780499286E+32   8.757945729764036E+11  -9.847352187304317E+29
  2.926000000000000E+06   2.426704719367847E+32   8.754235737005662E+11  -9.851531337008532E+29
  2.926500000000000E+06   2.427175619663692E+32   8.750527870234480E+11  -9.855708091878272E+29
  2.927000000000000E+06   2.427646481392315E+32   8.746822120576454E+11  -9.859882461909680E+29
  2.927500000000000E+06   2.428117304559278E+32   8.743118506314534E+11  -9.864054426507797E+29
  2.928000000000000E+06   2.428588089170282E+32   8.739417007468998E+11  -9.868224008178955E+29
  2.928500000000000E+06   2.429058835230563E+32   8.735717627513457E+11  -9.872391203010315E+29
  2.929000000000000E+06   2.429529542745562E+32   8.732020363754626E+11  -9.876556014035705E+29
  2.929500000000000E+06   2.430000211720722E+32   8.728325217195471E+11  -9.880718440125328E+29
  2.930000000000000E+06   2.430470842161623E+32   8.724632188834789E+11  -9.884878480154073E+29
  2.930500000000000E+06   2.430941434073981E+32   8.720941279667246E+11  -9.889036133001512E+29
  2.931000000000000E+06   2.431411987463447E+32   8.717252484539651E+11  -9.893191404472514E+29
  2.931500000000000E+06   2.431882502335477E+32   8.713565792168188E+11  -9.897344307277792E+29
  2.932000000000000E+06   2.432352978695201E+32   8.709881210927476E+11  -9.901494831983678E+29
  2.932500000000000E+06   2.432823416548280E+32   8.706198736906940E+11  -9.905642982995300E+29
  2.933000000000000E+06   2.433293815900113E+32   8.702518368653671E+11  -9.909788761949266E+29
  2.933500000000000E+06   2.433764176756369E+32   8.698840110842290E+11  -9.913932163579879E+29
  2.934000000000000E+06   2.434234499122720E+32   8.695163957114653E+11  -9.918073195049233E+29
  2.934500000000000E+06   2.434704783004706E+32   8.691489903572057E+11  -9.922211860749106E+29
  2.935000000000000E+06   2.435175028407610E+32   8.687817947544840E+11  -9.926348163686730E+29
  2.935500000000000E+06   2.435645235337110E+32   8.684148099813986E+11  -9.930482091717812E+29
  2.936000000000000E+06   2.436115403799091E+32   8.680480351588074E+11  -9.934613654745518E+29
  2.936500000000000E+06   2.436585533799040E+32   8.676814697755334E+11  -9.938742858527973E+29
  2.937000000000000E+06   2.437055625342383E+32   8.673151138094233E+11  -9.942869703314831E+29
  2.937500000000000E+06   2.437525678434681E+32   8.669489672381935E+11  -9.946994189357035E+29
  2.938000000000000E+06   2.437995693081565E+32   8.665830300394133E+11  -9.951116316907259E+29
  2.938500000000000E+06   2.438465669288402E+32   8.662173013377124E+11  -9.955236095826201E+29
  2.939000000000000E+06   2.438935607060698E+32   8.658517815987317E+11  -9.959353520868610E+29
  2.939500000000000E+06   2.439405506404026E+32   8.654864709218258E+11  -9.963468590915340E+29
  2.940000000000000E+06   2.439875367324029E+32   8.651213687978923E+11  -9.967581311701118E+29
  2.940500000000000E+06   2.440345189826222E+32   8.647564753264252E+11  -9.971691682105245E+29
  2.941000000000000E+06   2.440814973916120E+32   8.643917898776682E+11  -9.975799709221657E+29
  2.941500000000000E+06   2.441284719599574E+32   8.640273137655400E+11  -9.979905378249611E+29
  2.942000000000000E+06   2.441754426882240E+32   8.636630449035010E+11  -9.984008712693078E+29
  2.942500000000000E+06   2.442224095769510E+32   8.632989843622146E+11  -9.988109700491532E+29
  2.943000000000000E+06   2.442693726267179E+32   8.629351318767130E+11  -9.992208344629665E+29
  2.943500000000000E+06   2.443163318380582E+32   8.625714862133210E+11  -9.996304659004347E+29
  2.944000000000000E+06   2.443632872115385E+32   8.622080485620873E+11  -1.000039863021014E+30
  2.944500000000000E+06   2.444102387477457E+32   8.618448190213370E+11  -1.000449025713952E+30
  2.945000000000000E+06   2.444571864472340E+32   8.614817958751737E+11  -1.000857955912131E+30
  2.945500000000000E+06   2.445041303105380E+32   8.611189797073835E+11  -1.001266652957935E+30
  2.946000000000000E+06   2.445510703382323E+32   8.607563704964404E+11  -1.001675116875617E+30
  2.946500000000000E+06   2.445980065308787E+32   8.603939687034435E+11  -1.002083347145772E+30
  2.947000000000000E+06   2.446449388890127E+32   8.600317722547607E+11  -1.002491346104250E+30
  2.947500000000000E+06   2.446918674132229E+32   8.596697841453168E+11  -1.002899110377402E+30
  2.948000000000000E+06   2.447387921040984E+32   8.593080015789856E+11  -1.003306643114943E+30
  2.948500000000000E+06   2.447857129621690E+32   8.589464251377181E+11  -1.003713943661329E+30
  2.949000000000000E+06   2.448326299879913E+32   8.585850544390973E+11  -1.004121012447340E+30
  2.949500000000000E+06   2.448795431821027E+32   8.582238893418983E+11  -1.004527849632058E+30
  2.950000000000000E+06   2.449264525450799E+32   8.578629306669242E+11  -1.004934454290881E+30
  2.950500000000000E+06   2.449733580775201E+32   8.575021783918413E+11  -1.005340826448968E+30
  2.951000000000000E+06   2.450202597800006E+32   8.571416315333939E+11  -1.005746967213916E+30
  2.951500000000000E+06   2.450671576530798E+32   8.567812897104021E+11  -1.006152877015107E+30
  2.952000000000000E+06   2.451140516973355E+32   8.564211538618634E+11  -1.006558554794805E+30
  2.952500000000000E+06   2.451609419133135E+32   8.560612220471360E+11  -1.006964002739052E+30
  2.953000000000000E+06   2.452078283015663E+32   8.557014958044445E+11  -1.007369219115108E+30
  2.953500000000000E+06   2.452547108626595E+32   8.553419739141498E+11  -1.007774205296848E+30
  2.954000000000000E+06   2.453015895971793E+32   8.549826571937782E+11  -1.008178960363357E+30
  2.954500000000000E+06   2.453484645056853E+32   8.546235449037717E+11  -1.008583485147717E+30
  2.955000000000000E+06   2.453953355887379E+32   8.542646370232986E+11  -1.008987779673397E+30
  2.955500000000000E+06   2.454422028469041E+32   8.539059329340083E+11  -1.009391844636943E+30
  2.956000000000000E+06   2.454890662807513E+32   8.535474338098514E+11  -1.009795678715943E+30
  2.956500000000000E+06   2.455359258908405E+32   8.531891377190677E+11  -1.010199284086453E+30
  2.957000000000000E+06   2.455827816777528E+32   8.528310463122649E+11  -1.010602658889125E+30
  2.957500000000000E+06   2.456296336420630E+32   8.524731582559900E+11  -1.011005804626040E+30
  2.958000000000000E+06   2.456764817843134E+32   8.521154734108773E+11  -1.011408721454192E+30
  2.958500000000000E+06   2.457233261050728E+32   8.517579924712144E+11  -1.011811408591486E+30
  2.959000000000000E+06   2.457701666049168E+32   8.514007143445181E+11  -1.012213867268567E+30
  2.959500000000000E+06   2.458170032844214E+32   8.510436399624315E+11  -1.012616096435973E+30
  2.960000000000000E+06   2.458638361441694E+32   8.506867687090442E+11  -1.013018096787500E+30
  2.960500000000000E+06   2.459106651847438E+32   8.503301002072332E+11  -1.013419868747967E+30
  2.961000000000000E+06   2.459574904067018E+32   8.499736345553733E+11  -1.013821412206558E+30
  2.961500000000000E+06   2.460043118106139E+32   8.496173713767916E+11  -1.014222727587574E+30
  2.962000000000000E+06   2.460511293970443E+32   8.492613105326373E+11  -1.014623815047429E+30
  2.962500000000000E+06   2.460979431665578E+32   8.489054516471121E+11  -1.015024675009443E+30
  2.963000000000000E+06   2.461447531197256E+32   8.485497954112198E+11  -1.015425306695223E+30
  2.963500000000000E+06   2.461915592571326E+32   8.481943412119036E+11  -1.015825710795365E+30
  2.964000000000000E+06   2.462383615793245E+32   8.478390882005378E+11  -1.016225888265797E+30
  2.964500000000000E+06   2.462851600868605E+32   8.474840367128319E+11  -1.016625838728365E+30
  2.965000000000000E+06   2.463319547803329E+32   8.471291880291434E+11  -1.017025560740796E+30
  2.965500000000000E+06   2.463787456603405E+32   8.467745407098831E+11  -1.017425055924727E+30
  2.966000000000000E+06   2.464255327274563E+32   8.464200946170787E+11  -1.017824324435581E+30
  2.966500000000000E+06   2.464723159822539E+32   8.460658499668322E+11  -1.018223366029922E+30
  2.967000000000000E+06   2.465190954252938E+32   8.457118055594420E+11  -1.018622182059169E+30
  2.967500000000000E+06   2.465658710571434E+32   8.453579629084271E+11  -1.019020770818405E+30
  2.968000000000000E+06   2.466126428783965E+32   8.450043205790099E+11  -1.019419133923846E+30
  2.968500000000000E+06   2.466594108895949E+32   8.446508787874320E+11  -1.019817271131901E+30
  2.969000000000000E+06   2.467061750913201E+32   8.442976373963818E+11  -1.020215182597252E+30
  2.969500000000000E+06   2.467529354841601E+32   8.439445968566115E+11  -1.020612867812145E+30
  2.970000000000000E+06   2.467996920686902E+32   8.435917565599160E+11  -1.021010327461693E+30
  2.970500000000000E+06   2.468464448454860E+32   8.432391161341720E+11  -1.021407561965084E+30
  2.971000000000000E+06   2.468931938151104E+32   8.428866754426396E+11  -1.021804571476339E+30
  2.971500000000000E+06   2.469399389781396E+32   8.425344348180089E+11  -1.022201355620708E+30
  2.972000000000000E+06   2.469866803351630E+32   8.421823940057672E+11  -1.022597914684882E+30
  2.972500000000000E+06   2.470334178867574E+32   8.418305526345505E+11  -1.022994249087189E+30
  2.973000000000000E+06   2.470801516334866E+32   8.414789108020908E+11  -1.023390358717541E+30
  2.973500000000000E+06   2.471268815759475E+32   8.411274683716669E+11  -1.023786243729943E+30
  2.974000000000000E+06   2.471736077146982E+32   8.407762240366566E+11  -1.024181905596252E+30
  2.974500000000000E+06   2.472203300502578E+32   8.404251785977275E+11  -1.024577343414546E+30
  2.975000000000000E+06   2.472670485832565E+32   8.400743330875380E+11  -1.024972556021588E+30
  2.975500000000000E+06   2.473137633142922E+32   8.397236862002847E+11  -1.025367544888303E+30
  2.976000000000000E+06   2.473604742439175E+32   8.393732375666028E+11  -1.025762310430765E+30
  2.976500000000000E+06   2.474071813727113E+32   8.390229874011268E+11  -1.026156852407205E+30
  2.977000000000000E+06   2.474538847012591E+32   8.386729358012275E+11  -1.026551170707929E+30
  2.977500000000000E+06   2.475005842301601E+32   8.383230827473596E+11  -1.026945265354958E+30
  2.978000000000000E+06   2.475472799600067E+32   8.379734278704181E+11  -1.027339136764076E+30
  2.978500000000000E+06   2.475939718913401E+32   8.376239698706329E+11  -1.027732786399414E+30
  2.979000000000000E+06   2.476406600247535E+32   8.372747104756775E+11  -1.028126212314822E+30
  2.979500000000000E+06   2.476873443608339E+32   8.369256486187695E+11  -1.028519415711988E+30
  2.980000000000000E+06   2.477340249001684E+32   8.365767845135153E+11  -1.028912396350291E+30
  2.980500000000000E+06   2.477807016433447E+32   8.362281176760443E+11  -1.029305154774792E+30
  2.981000000000000E+06   2.478273745909245E+32   8.358796475072451E+11  -1.029697691660365E+30
  2.981500000000000E+06   2.478740437434894E+32   8.355313753812238E+11  -1.030090005459135E+30
  2.982000000000000E+06   2.479207091016408E+32   8.351832998863896E+11  -1.030482097761204E+30
  2.982500000000000E+06   2.479673706659671E+32   8.348354215838873E+11  -1.030873967934462E+30
  2.983000000000000E+06   2.480140284370507E+32   8.344877396437316E+11  -1.031265616913854E+30
  2.983500000000000E+06   2.480606824154419E+32   8.341402538162175E+11  -1.031657044980663E+30
  2.984000000000000E+06   2.481073326017235E+32   8.337929647774775E+11  -1.032048251373249E+30
  2.984500000000000E+06   2.481539789964981E+32   8.334458720458905E+11  -1.032439236634142E+30
  2.985000000000000E+06   2.482006216003361E+32   8.330989751406377E+11  -1.032830001304969E+30
  2.985500000000000E+06   2.482472604138278E+32   8.327522750830416E+11  -1.033220544235244E+30
  2.986000000000000E+06   2.482938954375828E+32   8.324057708145570E+11  -1.033610866617376E+30
  2.986500000000000E+06   2.483405266721724E+32   8.320594620861547E+11  -1.034000968731892E+30
  2.987000000000000E+06   2.483871541181616E+32   8.317133486491516E+11  -1.034390850858914E+30
  2.987500000000000E+06   2.484337777761417E+32   8.313674312922446E+11  -1.034780512110018E+30
  2.988000000000000E+06   2.484803976467104E+32   8.310217089597482E+11  -1.035169953674379E+30
  2.988500000000000E+06   2.485270137304466E+32   8.306761820942308E+11  -1.035559175053472E+30
  2.989000000000000E+06   2.485736260279357E+32   8.303308502169120E+11  -1.035948176786613E+30
  2.989500000000000E+06   2.486202345397698E+32   8.299857134246917E+11  -1.036336958764656E+30
  2.990000000000000E+06   2.486668392665157E+32   8.296407708948564E+11  -1.036725521914351E+30
  2.990500000000000E+06   2.487134402087530E+32   8.292960230694790E+11  -1.037113865737722E+30
  2.991000000000000E+06   2.487600373670619E+32   8.289514700451506E+11  -1.037501990125960E+30
  2.991500000000000E+06   2.488066307420483E+32   8.286071115740232E+11  -1.037889895358256E+30
  2.992000000000000E+06   2.488532203342930E+32   8.282629472939163E+11  -1.038277581842593E+30
  2.992500000000000E+06   2.488998061443959E+32   8.279189774161532E+11  -1.038665049340926E+30
  2.993000000000000E+06   2.489463881729511E+32   8.275752019223623E+11  -1.039052297873945E+30
  2.993500000000000E+06   2.489929664205463E+32   8.272316198784951E+11  -1.039439328493822E+30
  2.994000000000000E+06   2.490395408877503E+32   8.268882312673511E+11  -1.039826141219925E+30
  2.994500000000000E+06   2.490861115751382E+32   8.265450364145204E+11  -1.040212735685498E+30
  2.995000000000000E+06   2.491326784833116E+32   8.262020351877499E+11  -1.040599112039515E+30
  2.995500000000000E+06   2.491792416128785E+32   8.258592282541677E+11  -1.040985269530484E+30
  2.996000000000000E+06   2.492258009644280E+32   8.255166134262532E+11  -1.041371210622554E+30
  2.996500000000000E+06   2.492723565385364E+32   8.251741922848945E+11  -1.041756933534923E+30
  2.997000000000000E+06   2.493189083357867E+32   8.248319633295730E+11  -1.042142439957861E+30
  2.997500000000000E+06   2.493654563567623E+32   8.244899281388917E+11  -1.042527728113139E+30
  2.998000000000000E+06   2.494120006020726E+32   8.241480852135677E+11  -1.042912799689638E+30
  2.998500000000000E+06   2.494585410723140E+32   8.238064354471663E+11  -1.043297653680789E+30
  2.999000000000000E+06   2.495050777680708E+32   8.234649775701217E+11  -1.043682291516709E+30
  2.999500000000000E+06   2.495516106899272E+32   8.231237122478737E+11  -1.044066712447807E+30
  3.000000000000000E+06   2.495981398384870E+32   8.227826392353936E+11  -1.044450916750092E+30
  3.000500000000000E+06   2.496446652143415E+32   8.224417584015170E+11  -1.044834904571324E+30
  3.001000000000000E+06   2.496911868180950E+32   8.221010693882655E+11  -1.045218676314746E+30
  3.001500000000000E+06   2.497377046503071E+32   8.217605718381550E+11  -1.045602232383049E+30
  3.002000000000000E+06   2.497842187115825E+32   8.214202661878636E+11  -1.045985572284335E+30
  3.002500000000000E+06   2.498307290025071E+32   8.210801520798562E+11  -1.046368696421349E+30
  3.003000000000000E+06   2.498772355236797E+32   8.207402291572452E+11  -1.046751605196112E+30
  3.003500000000000E+06   2.499237382756865E+32   8.204004978558104E+11  -1.047134298117738E+30
  3.004000000000000E+06   2.499702372591142E+32   8.200609569137733E+11  -1.047516776607560E+30
  3.004500000000000E+06   2.500167324745429E+32   8.197216075586199E+11  -1.047899039282880E+30
  3.005000000000000E+06   2.500632239225983E+32   8.193824493205184E+11  -1.048281086672931E+30
  3.005500000000000E+06   2.501097116038546E+32   8.190434813916677E+11  -1.048662919687672E+30
  3.006000000000000E+06   2.501561955188801E+32   8.187047036429009E+11  -1.049044538472603E+30
  3.006500000000000E+06   2.502026756682947E+32   8.183661172985820E+11  -1.049425941648533E+30
  3.007000000000000E+06   2.502491520526926E+32   8.180277206495659E+11  -1.049807131140737E+30
  3.007500000000000E+06   2.502956246726556E+32   8.176895146938835E+11  -1.050188105824977E+30
  3.008000000000000E+06   2.503420935288234E+32   8.173514993014269E+11  -1.050568865847816E+30
  3.008500000000000E+06   2.503885586217527E+32   8.170136728792015E+11  -1.050949413003693E+30
  3.009000000000000E+06   2.504350199520323E+32   8.166760366491339E+11  -1.051329745916156E+30
  3.009500000000000E+06   2.504814775202706E+32   8.163385904815287E+11  -1.051709864731311E+30
  3.010000000000000E+06   2.505279313270889E+32   8.160013341344888E+11  -1.052089769721637E+30
  3.010500000000000E+06   2.505743813730769E+32   8.156642669173173E+11  -1.052469461665179E+30
  3.011000000000000E+06   2.506208276588180E+32   8.153273891505096E+11  -1.052848940200906E+30
  3.011500000000000E+06   2.506672701849086E+32   8.149907003686871E+11  -1.053228205853057E+30
  3.012000000000000E+06   2.507137089519520E+32   8.146542012281375E+11  -1.053607257882343E+30
  3.012500000000000E+06   2.507601439605577E+32   8.143178907032571E+11  -1.053986097444065E+30
  3.013000000000000E+06   2.508065752113038E+32   8.139817690019584E+11  -1.054364724304021E+30
  3.013500000000000E+06   2.508530027047877E+32   8.136458356602064E+11  -1.054743138984927E+30
  3.014000000000000E+06   2.508994264416069E+32   8.133100913330977E+11  -1.055121340748842E+30
  3.014500000000000E+06   2.509458464223595E+32   8.129745351093555E+11  -1.055499330622284E+30
  3.015000000000000E+06   2.509922626476307E+32   8.126391667497413E+11  -1.055877108874743E+30
  3.015500000000000E+06   2.510386751180124E+32   8.123039872434247E+11  -1.056254674391961E+30
  3.016000000000000E+06   2.510850838341096E+32   8.119689951224938E+11  -1.056632028827475E+30
  3.016500000000000E+06   2.511314887965147E+32   8.116341912639253E+11  -1.057009171193414E+30
  3.017000000000000E+06   2.511778900058458E+32   8.112995757624364E+11  -1.057386101383082E+30
  3.017500000000000E+06   2.512242874627022E+32   8.109651472642306E+11  -1.057762820921472E+30
  3.018000000000000E+06   2.512706811676578E+32   8.106309060882000E+11  -1.058139329449364E+30
  3.018500000000000E+06   2.513170711213250E+32   8.102968528862311E+11  -1.058515626232439E+30
  3.019000000000000E+06   2.513634573243166E+32   8.099629870853322E+11  -1.058891711916145E+30
  3.019500000000000E+06   2.514098397772454E+32   8.096293085581696E+11  -1.059267586643917E+30
  3.020000000000000E+06   2.514562184807117E+32   8.092958170663966E+11  -1.059643250684247E+30
  3.020500000000000E+06   2.515025934353098E+32   8.089625122609850E+11  -1.060018704430300E+30
  3.021000000000000E+06   2.515489646416276E+32   8.086293940153888E+11  -1.060393948024618E+30
  3.021500000000000E+06   2.515953321002728E+32   8.082964626467764E+11  -1.060768981109933E+30
  3.022000000000000E+06   2.516416958118337E+32   8.079637178063945E+11  -1.061143804079095E+30
  3.022500000000000E+06   2.516880557769436E+32   8.076311598108007E+11  -1.061518416575517E+30
  3.023000000000000E+06   2.517344119961916E+32   8.072987874256761E+11  -1.061892819989608E+30
  3.023500000000000E+06   2.517807644701605E+32   8.069666010789064E+11  -1.062267013839371E+30
  3.024000000000000E+06   2.518271131994396E+32   8.066346007549271E+11  -1.062640998142339E+30
  3.024500000000000E+06   2.518734581846442E+32   8.063027864380885E+11  -1.063014772916146E+30
  3.025000000000000E+06   2.519197994263830E+32   8.059711581125745E+11  -1.063388338178596E+30
  3.025500000000000E+06   2.519661369252590E+32   8.056397154312163E+11  -1.063761694320773E+30
  3.026000000000000E+06   2.520124706818815E+32   8.053084580474539E+11  -1.064134841733058E+30
  3.026500000000000E+06   2.520588006968473E+32   8.049773863871896E+11  -1.064507779935683E+30
  3.027000000000000E+06   2.521051269707790E+32   8.046464998833596E+11  -1.064880509567432E+30
  3.027500000000000E+06   2.521514495042676E+32   8.043157987409463E+11  -1.065253030397393E+30
  3.028000000000000E+06   2.521977682979360E+32   8.039852827240187E+11  -1.065625342691335E+30
  3.028500000000000E+06   2.522440833523756E+32   8.036549513768594E+11  -1.065997446962611E+30
  3.029000000000000E+06   2.522903946681843E+32   8.033248046844598E+11  -1.066369343228115E+30
  3.029500000000000E+06   2.523367022459793E+32   8.029948430713153E+11  -1.066741031009680E+30
  3.030000000000000E+06   2.523830060863719E+32   8.026650655328461E+11  -1.067112511438918E+30
  3.030500000000000E+06   2.524293061899416E+32   8.023354719446846E+11  -1.067483784655927E+30
  3.031000000000000E+06   2.524756025572871E+32   8.020060633895094E+11  -1.067854849441112E+30
  3.031500000000000E+06   2.525218951890394E+32   8.016768387543398E+11  -1.068225707048203E+30
  3.032000000000000E+06   2.525681840857976E+32   8.013477979147825E+11  -1.068596357617321E+30
  3.032500000000000E+06   2.526144692481549E+32   8.010189410751201E+11  -1.068966800918347E+30
  3.033000000000000E+06   2.526607506767110E+32   8.006902678916497E+11  -1.069337037338459E+30
  3.033500000000000E+06   2.527070283721037E+32   8.003617787872341E+11  -1.069707066401307E+30
  3.034000000000000E+06   2.527533023349333E+32   8.000334731993569E+11  -1.070076888740550E+30
  3.034500000000000E+06   2.527995725658063E+32   7.997053506758792E+11  -1.070446504865502E+30
  3.035000000000000E+06   2.528458390653044E+32   7.993774113115725E+11  -1.070815914669402E+30
  3.035500000000000E+06   2.528921018340599E+32   7.990496554192767E+11  -1.071185117799851E+30
  3.036000000000000E+06   2.529383608726801E+32   7.987220824380338E+11  -1.071554114888754E+30
  3.036500000000000E+06   2.529846161817661E+32   7.983946925712612E+11  -1.071922905706955E+30
  3.037000000000000E+06   2.530308677619321E+32   7.980674851498956E+11  -1.072291491008132E+30
